,index,endTime,artistName,trackName,msPlayed,counts,trackID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
647,3710,2020-09-05 09:25,Coldplay,Adventure of a Lifetime - Live in Buenos Aires,149296,10,3ERJLifTcWBFNZRl6QAqEC,0.476,0.952,9.0,-5.472,0.0,0.0884,0.00297,0.013,0.777,0.275,111.98,audio_features,3ERJLifTcWBFNZRl6QAqEC,spotify:track:3ERJLifTcWBFNZRl6QAqEC,https://api.spotify.com/v1/tracks/3ERJLifTcWBFNZRl6QAqEC,https://api.spotify.com/v1/audio-analysis/3ERJLifTcWBFNZRl6QAqEC,306547.0,4.0
648,3711,2020-09-05 09:48,Coldplay,Up&Up - Live in Buenos Aires,499925,8,3glegOEXSkk8HanJe7ZB08,0.108,0.82,7.0,-5.61,1.0,0.075,0.0115,2.41e-05,0.659,0.15,67.092,audio_features,3glegOEXSkk8HanJe7ZB08,spotify:track:3glegOEXSkk8HanJe7ZB08,https://api.spotify.com/v1/tracks/3glegOEXSkk8HanJe7ZB08,https://api.spotify.com/v1/audio-analysis/3glegOEXSkk8HanJe7ZB08,525707.0,3.0
649,3747,2020-09-07 10:32,Tujamo,Booty Bounce - Radio Edit,1578,10,4WgM2becr135oJ7DfVNaCd,0.657,0.981,0.0,-3.498,1.0,0.0365,0.0295,0.612,0.0577,0.563,128.004,audio_features,4WgM2becr135oJ7DfVNaCd,spotify:track:4WgM2becr135oJ7DfVNaCd,https://api.spotify.com/v1/tracks/4WgM2becr135oJ7DfVNaCd,https://api.spotify.com/v1/audio-analysis/4WgM2becr135oJ7DfVNaCd,200760.0,4.0
650,3752,2020-09-07 10:33,Oliver Heldens,Koala,426,11,3Af7K6rJ85E9eS0yy8eRNA,0.706,0.934,3.0,-5.504,0.0,0.0474,0.0243,0.922,0.876,0.452,128.016,audio_features,3Af7K6rJ85E9eS0yy8eRNA,spotify:track:3Af7K6rJ85E9eS0yy8eRNA,https://api.spotify.com/v1/tracks/3Af7K6rJ85E9eS0yy8eRNA,https://api.spotify.com/v1/audio-analysis/3Af7K6rJ85E9eS0yy8eRNA,264760.0,4.0
651,3768,2020-09-07 10:44,3LAU,How You Love Me,533,12,1nas007nDbzLwDGwvMdz79,0.496,0.789,1.0,-3.648,1.0,0.0839,0.183,0.0,0.34,0.286,127.961,audio_features,1nas007nDbzLwDGwvMdz79,spotify:track:1nas007nDbzLwDGwvMdz79,https://api.spotify.com/v1/tracks/1nas007nDbzLwDGwvMdz79,https://api.spotify.com/v1/audio-analysis/1nas007nDbzLwDGwvMdz79,210469.0,4.0
652,3771,2020-09-07 10:44,Tiësto,Secrets,142271,19,0NIC4unbe5KZOp1d9T7OaF,0.648,0.812,11.0,-7.585,0.0,0.0414,0.000329,0.0369,0.0857,0.122,128.178,audio_features,0NIC4unbe5KZOp1d9T7OaF,spotify:track:0NIC4unbe5KZOp1d9T7OaF,https://api.spotify.com/v1/tracks/0NIC4unbe5KZOp1d9T7OaF,https://api.spotify.com/v1/audio-analysis/0NIC4unbe5KZOp1d9T7OaF,250947.0,4.0
653,3790,2020-09-07 13:55,Robin Schulz,Show Me Love,2837,6,0aHOXu219Z4MqEKwiKsddl,0.53,0.65,11.0,-6.251,0.0,0.03,0.0461,0.0,0.0974,0.316,123.972,audio_features,0aHOXu219Z4MqEKwiKsddl,spotify:track:0aHOXu219Z4MqEKwiKsddl,https://api.spotify.com/v1/tracks/0aHOXu219Z4MqEKwiKsddl,https://api.spotify.com/v1/audio-analysis/0aHOXu219Z4MqEKwiKsddl,255960.0,4.0
654,3807,2020-09-07 14:37,JAY-Z,Welcome To The Jungle,1045,14,6N43Qgg9jx21vfMkTYvSi3,0.636,0.93,2.0,-5.179,1.0,0.364,0.0128,3.7e-06,0.18,0.325,92.899,audio_features,6N43Qgg9jx21vfMkTYvSi3,spotify:track:6N43Qgg9jx21vfMkTYvSi3,https://api.spotify.com/v1/tracks/6N43Qgg9jx21vfMkTYvSi3,https://api.spotify.com/v1/audio-analysis/6N43Qgg9jx21vfMkTYvSi3,174133.0,4.0
655,3808,2020-09-07 14:37,JAY-Z,That's My Bitch,682,9,3TJxCXkL774hhGUmzFLUgy,0.744,0.871,7.0,-6.291,1.0,0.114,0.237,0.000287,0.121,0.497,108.982,audio_features,3TJxCXkL774hhGUmzFLUgy,spotify:track:3TJxCXkL774hhGUmzFLUgy,https://api.spotify.com/v1/tracks/3TJxCXkL774hhGUmzFLUgy,https://api.spotify.com/v1/audio-analysis/3TJxCXkL774hhGUmzFLUgy,202560.0,4.0
656,3813,2020-09-07 18:28,JAY-Z,Illest Motherf**ker Alive,3200,16,4HWQexsnWXsAKBJp52hU4G,0.537,0.663,11.0,-6.412,1.0,0.0949,0.172,1.58e-06,0.607,0.295,139.979,audio_features,4HWQexsnWXsAKBJp52hU4G,spotify:track:4HWQexsnWXsAKBJp52hU4G,https://api.spotify.com/v1/tracks/4HWQexsnWXsAKBJp52hU4G,https://api.spotify.com/v1/audio-analysis/4HWQexsnWXsAKBJp52hU4G,503320.0,4.0
657,3814,2020-09-07 18:28,JAY-Z,Primetime,1002,8,5zes2uxTNuqNlO6toDTZN5,0.662,0.923,11.0,-4.085,0.0,0.21,0.166,1.01e-05,0.311,0.47,84.99,audio_features,5zes2uxTNuqNlO6toDTZN5,spotify:track:5zes2uxTNuqNlO6toDTZN5,https://api.spotify.com/v1/tracks/5zes2uxTNuqNlO6toDTZN5,https://api.spotify.com/v1/audio-analysis/5zes2uxTNuqNlO6toDTZN5,199240.0,4.0
658,3815,2020-09-07 18:28,Kanye West,H•A•M,23637,9,7esMRbSzvLv60O70XLZFbc,0.657,0.524,8.0,-4.907,1.0,0.061,0.0462,0.0,0.322,0.0383,140.021,audio_features,7esMRbSzvLv60O70XLZFbc,spotify:track:7esMRbSzvLv60O70XLZFbc,https://api.spotify.com/v1/tracks/7esMRbSzvLv60O70XLZFbc,https://api.spotify.com/v1/audio-analysis/7esMRbSzvLv60O70XLZFbc,275733.0,4.0
659,3816,2020-09-07 18:29,JAY-Z,The Joy,30336,8,0fjUmA3EdEZBBVyKNhsct0,0.555,0.516,7.0,-6.256,1.0,0.331,0.146,3.09e-05,0.139,0.327,79.61,audio_features,0fjUmA3EdEZBBVyKNhsct0,spotify:track:0fjUmA3EdEZBBVyKNhsct0,https://api.spotify.com/v1/tracks/0fjUmA3EdEZBBVyKNhsct0,https://api.spotify.com/v1/audio-analysis/0fjUmA3EdEZBBVyKNhsct0,317920.0,4.0
660,3820,2020-09-07 18:45,Coldplay,Colour Spectrum - Live in Buenos Aires,117760,9,5MVyXzR1HARqSkQjhPrNBO,0.253,0.454,4.0,-11.742,1.0,0.0362,0.763,0.892,0.378,0.133,85.508,audio_features,5MVyXzR1HARqSkQjhPrNBO,spotify:track:5MVyXzR1HARqSkQjhPrNBO,https://api.spotify.com/v1/tracks/5MVyXzR1HARqSkQjhPrNBO,https://api.spotify.com/v1/audio-analysis/5MVyXzR1HARqSkQjhPrNBO,117760.0,4.0
661,3821,2020-09-07 18:50,Coldplay,In My Place - Live in Buenos Aires,277800,7,0o7htzPrB8bP0jnyjiqUdj,0.121,0.699,9.0,-6.956,1.0,0.043,0.171,0.00104,0.965,0.326,78.393,audio_features,0o7htzPrB8bP0jnyjiqUdj,spotify:track:0o7htzPrB8bP0jnyjiqUdj,https://api.spotify.com/v1/tracks/0o7htzPrB8bP0jnyjiqUdj,https://api.spotify.com/v1/audio-analysis/0o7htzPrB8bP0jnyjiqUdj,277800.0,4.0
662,3822,2020-09-07 18:55,Coldplay,Amor Argentina - Live in Buenos Aires,271890,6,1rAZrYT0Ad4F1RiDaxYknE,0.233,0.675,3.0,-8.374,1.0,0.0501,0.252,0.0181,0.854,0.317,134.173,audio_features,1rAZrYT0Ad4F1RiDaxYknE,spotify:track:1rAZrYT0Ad4F1RiDaxYknE,https://api.spotify.com/v1/tracks/1rAZrYT0Ad4F1RiDaxYknE,https://api.spotify.com/v1/audio-analysis/1rAZrYT0Ad4F1RiDaxYknE,316200.0,4.0
663,3830,2020-09-07 19:20,Take That,Relight My Fire (feat. Lulu),2090,10,4UGzL9fNdZPnrb9oseuDSi,0.653,0.943,9.0,-7.315,1.0,0.0508,0.0379,0.0,0.0989,0.924,122.622,audio_features,4UGzL9fNdZPnrb9oseuDSi,spotify:track:4UGzL9fNdZPnrb9oseuDSi,https://api.spotify.com/v1/tracks/4UGzL9fNdZPnrb9oseuDSi,https://api.spotify.com/v1/audio-analysis/4UGzL9fNdZPnrb9oseuDSi,251760.0,4.0
664,3837,2020-09-07 19:25,The Weather Girls,It's Raining Men,3370,8,4caiYv89C9GZdDD1RzshWd,0.66,0.927,5.0,-5.867,0.0,0.156,0.461,5.73e-05,0.699,0.458,136.247,audio_features,4caiYv89C9GZdDD1RzshWd,spotify:track:4caiYv89C9GZdDD1RzshWd,https://api.spotify.com/v1/tracks/4caiYv89C9GZdDD1RzshWd,https://api.spotify.com/v1/audio-analysis/4caiYv89C9GZdDD1RzshWd,211533.0,4.0
665,3843,2020-09-07 19:26,Steps,"5, 6, 7, 8",255,6,3oWZwdnnwsCwMukQbPsEiy,0.71,0.994,2.0,-4.899,1.0,0.0362,0.00715,0.611,0.29,0.938,140.04,audio_features,3oWZwdnnwsCwMukQbPsEiy,spotify:track:3oWZwdnnwsCwMukQbPsEiy,https://api.spotify.com/v1/tracks/3oWZwdnnwsCwMukQbPsEiy,https://api.spotify.com/v1/audio-analysis/3oWZwdnnwsCwMukQbPsEiy,202267.0,4.0
666,3866,2020-09-07 19:31,Take That,Shine,0,8,0HymmN4yq935nqPLMjKNit,0.581,0.852,8.0,-3.4,1.0,0.0372,0.0312,0.0,0.103,0.765,90.01,audio_features,0HymmN4yq935nqPLMjKNit,spotify:track:0HymmN4yq935nqPLMjKNit,https://api.spotify.com/v1/tracks/0HymmN4yq935nqPLMjKNit,https://api.spotify.com/v1/audio-analysis/0HymmN4yq935nqPLMjKNit,211507.0,4.0
667,3938,2020-09-09 11:48,CID,Sweet Memories,1002,9,6F3rgQfSns1slUnMfHXjOA,0.624,0.923,9.0,-5.449,0.0,0.0335,0.0268,0.000228,0.0509,0.402,124.994,audio_features,6F3rgQfSns1slUnMfHXjOA,spotify:track:6F3rgQfSns1slUnMfHXjOA,https://api.spotify.com/v1/tracks/6F3rgQfSns1slUnMfHXjOA,https://api.spotify.com/v1/audio-analysis/6F3rgQfSns1slUnMfHXjOA,157452.0,4.0
668,3942,2020-09-09 11:48,Oliver Heldens,Waiting,3903,9,4kPrcceniY2kYb6zRF1vz6,0.603,0.931,8.0,-3.967,0.0,0.0722,0.00594,0.141,0.257,0.544,125.021,audio_features,4kPrcceniY2kYb6zRF1vz6,spotify:track:4kPrcceniY2kYb6zRF1vz6,https://api.spotify.com/v1/tracks/4kPrcceniY2kYb6zRF1vz6,https://api.spotify.com/v1/audio-analysis/4kPrcceniY2kYb6zRF1vz6,203050.0,4.0
669,3947,2020-09-09 11:48,Don Diablo,Momentum,0,7,6BUhaCvC3VG4HZwyNLRhWm,0.761,0.928,9.0,-2.895,0.0,0.0644,0.052,0.000387,0.0365,0.0398,126.071,audio_features,6BUhaCvC3VG4HZwyNLRhWm,spotify:track:6BUhaCvC3VG4HZwyNLRhWm,https://api.spotify.com/v1/tracks/6BUhaCvC3VG4HZwyNLRhWm,https://api.spotify.com/v1/audio-analysis/6BUhaCvC3VG4HZwyNLRhWm,169004.0,4.0
670,3962,2020-09-09 11:56,Oliver Heldens,Flamingo,1386,7,49HhxOiGkOyShSuoJVIiWz,0.741,0.792,11.0,-7.006,1.0,0.0417,0.0199,0.886,0.0571,0.475,126.024,audio_features,49HhxOiGkOyShSuoJVIiWz,spotify:track:49HhxOiGkOyShSuoJVIiWz,https://api.spotify.com/v1/tracks/49HhxOiGkOyShSuoJVIiWz,https://api.spotify.com/v1/audio-analysis/49HhxOiGkOyShSuoJVIiWz,187080.0,4.0
671,3967,2020-09-09 11:56,Valentino Khan,Deep Down Low,1471,8,46rZgRYU1H5Xnv0n75OGis,0.794,0.896,5.0,-1.514,0.0,0.0677,0.00371,0.615,0.0876,0.5,125.999,audio_features,46rZgRYU1H5Xnv0n75OGis,spotify:track:46rZgRYU1H5Xnv0n75OGis,https://api.spotify.com/v1/tracks/46rZgRYU1H5Xnv0n75OGis,https://api.spotify.com/v1/audio-analysis/46rZgRYU1H5Xnv0n75OGis,190476.0,4.0
672,3972,2020-09-09 11:59,Oliver Heldens,Riverside 2099,199040,55,4gCeoAADi0gWPVbwLhhuqq,0.8,0.863,9.0,-5.242,1.0,0.0575,0.0664,0.916,0.388,0.717,125.99,audio_features,4gCeoAADi0gWPVbwLhhuqq,spotify:track:4gCeoAADi0gWPVbwLhhuqq,https://api.spotify.com/v1/tracks/4gCeoAADi0gWPVbwLhhuqq,https://api.spotify.com/v1/audio-analysis/4gCeoAADi0gWPVbwLhhuqq,234533.0,4.0
673,4074,2020-09-11 22:41,Afrojack,The Spark,115136,11,5CYJB5Md92kvcrZ4lJDALY,0.651,0.898,11.0,-4.942,1.0,0.0391,0.152,0.0,0.11,0.599,126.051,audio_features,5CYJB5Md92kvcrZ4lJDALY,spotify:track:5CYJB5Md92kvcrZ4lJDALY,https://api.spotify.com/v1/tracks/5CYJB5Md92kvcrZ4lJDALY,https://api.spotify.com/v1/audio-analysis/5CYJB5Md92kvcrZ4lJDALY,240893.0,4.0
674,4076,2020-09-11 22:46,Childish Gambino,Heartbeat,269840,21,3WWAvWDBQANpJeNbvVbjMg,0.8,0.545,1.0,-7.002,0.0,0.126,0.00373,0.000507,0.0445,0.292,119.965,audio_features,3WWAvWDBQANpJeNbvVbjMg,spotify:track:3WWAvWDBQANpJeNbvVbjMg,https://api.spotify.com/v1/tracks/3WWAvWDBQANpJeNbvVbjMg,https://api.spotify.com/v1/audio-analysis/3WWAvWDBQANpJeNbvVbjMg,269840.0,4.0
675,4086,2020-09-11 23:22,Coldplay,God Put a Smile upon Your Face - Live in Buenos Aires,274053,6,2q8WO601qIwLwV4DgXDCiO,0.345,0.967,1.0,-4.687,0.0,0.0837,0.000615,0.000117,0.89,0.366,137.917,audio_features,2q8WO601qIwLwV4DgXDCiO,spotify:track:2q8WO601qIwLwV4DgXDCiO,https://api.spotify.com/v1/tracks/2q8WO601qIwLwV4DgXDCiO,https://api.spotify.com/v1/audio-analysis/2q8WO601qIwLwV4DgXDCiO,274053.0,4.0
676,4087,2020-09-11 23:32,Coldplay,Paradise - Live in Buenos Aires,68208,8,314gi4w3RdZxlocdWw0Khr,0.189,0.872,5.0,-6.616,1.0,0.051,0.00193,0.0187,0.898,0.19,138.661,audio_features,314gi4w3RdZxlocdWw0Khr,spotify:track:314gi4w3RdZxlocdWw0Khr,https://api.spotify.com/v1/tracks/314gi4w3RdZxlocdWw0Khr,https://api.spotify.com/v1/audio-analysis/314gi4w3RdZxlocdWw0Khr,419373.0,4.0
677,4103,2020-09-12 07:47,Coldplay,A Sky Full of Stars - Live in Buenos Aires,276360,6,1EMFnyhETKfI52uhI4baGY,0.415,0.808,6.0,-6.596,1.0,0.0367,0.00255,0.000606,0.982,0.2,124.893,audio_features,1EMFnyhETKfI52uhI4baGY,spotify:track:1EMFnyhETKfI52uhI4baGY,https://api.spotify.com/v1/tracks/1EMFnyhETKfI52uhI4baGY,https://api.spotify.com/v1/audio-analysis/1EMFnyhETKfI52uhI4baGY,276360.0,4.0
678,4125,2020-09-17 17:00,Childish Gambino,Les,5461,9,0mCVNGC4Vvb6gDDQrDpaRh,0.524,0.674,1.0,-7.038,0.0,0.0895,0.00654,9.3e-05,0.221,0.128,102.901,audio_features,0mCVNGC4Vvb6gDDQrDpaRh,spotify:track:0mCVNGC4Vvb6gDDQrDpaRh,https://api.spotify.com/v1/tracks/0mCVNGC4Vvb6gDDQrDpaRh,https://api.spotify.com/v1/audio-analysis/0mCVNGC4Vvb6gDDQrDpaRh,317293.0,4.0
679,4130,2020-09-17 17:12,Childish Gambino,Sunrise,219840,27,79wnZenDjYupQIDHLtHRue,0.546,0.695,7.0,-6.374,1.0,0.0454,0.011,0.0,0.0713,0.182,79.932,audio_features,79wnZenDjYupQIDHLtHRue,spotify:track:79wnZenDjYupQIDHLtHRue,https://api.spotify.com/v1/tracks/79wnZenDjYupQIDHLtHRue,https://api.spotify.com/v1/audio-analysis/79wnZenDjYupQIDHLtHRue,219840.0,4.0
680,4134,2020-09-19 11:34,SAINt JHN,Roses - Imanbek Remix,176840,9,0zLCBJZSiELJf02ucPP9wb,0.769,0.719,8.0,-5.472,1.0,0.0474,0.0143,0.00777,0.359,0.863,121.955,audio_features,0zLCBJZSiELJf02ucPP9wb,spotify:track:0zLCBJZSiELJf02ucPP9wb,https://api.spotify.com/v1/tracks/0zLCBJZSiELJf02ucPP9wb,https://api.spotify.com/v1/audio-analysis/0zLCBJZSiELJf02ucPP9wb,176867.0,4.0
681,4140,2020-09-19 11:54,Sigala,Lasting Lover,218358,55,0DmAvNCAK08oCi7miSZUIY,0.676,0.786,1.0,-4.529,1.0,0.0478,0.197,0.0,0.0943,0.483,125.983,audio_features,0DmAvNCAK08oCi7miSZUIY,spotify:track:0DmAvNCAK08oCi7miSZUIY,https://api.spotify.com/v1/tracks/0DmAvNCAK08oCi7miSZUIY,https://api.spotify.com/v1/audio-analysis/0DmAvNCAK08oCi7miSZUIY,218359.0,4.0
682,4144,2020-09-19 12:06,Bbx,Making Luv (Club Mix),281723,8,3ruiIUL1KWt8rjnVDh1ylM,0.809,0.63,8.0,-2.892,1.0,0.0502,0.00467,0.00113,0.064,0.612,128.002,audio_features,3ruiIUL1KWt8rjnVDh1ylM,spotify:track:3ruiIUL1KWt8rjnVDh1ylM,https://api.spotify.com/v1/tracks/3ruiIUL1KWt8rjnVDh1ylM,https://api.spotify.com/v1/audio-analysis/3ruiIUL1KWt8rjnVDh1ylM,281724.0,4.0
683,4145,2020-09-19 12:13,Justin Timberlake,TKO,424146,16,5mIqtDBiw3rqMxsJc4UVM6,0.611,0.678,3.0,-6.723,0.0,0.243,0.00701,8.43e-06,0.431,0.493,137.864,audio_features,5mIqtDBiw3rqMxsJc4UVM6,spotify:track:5mIqtDBiw3rqMxsJc4UVM6,https://api.spotify.com/v1/tracks/5mIqtDBiw3rqMxsJc4UVM6,https://api.spotify.com/v1/audio-analysis/5mIqtDBiw3rqMxsJc4UVM6,424147.0,4.0
684,4146,2020-09-19 12:16,Jason Derulo,Talk Dirty (feat. 2 Chainz),177685,6,6g6A7qNhTfUgOSH7ROOxTD,0.76,0.652,6.0,-7.321,1.0,0.232,0.0348,0.0,0.307,0.759,100.315,audio_features,6g6A7qNhTfUgOSH7ROOxTD,spotify:track:6g6A7qNhTfUgOSH7ROOxTD,https://api.spotify.com/v1/tracks/6g6A7qNhTfUgOSH7ROOxTD,https://api.spotify.com/v1/audio-analysis/6g6A7qNhTfUgOSH7ROOxTD,177685.0,4.0
685,4147,2020-09-19 12:16,Imagine Dragons,Amsterdam,8021,9,46bkeaB7DA45q7PdKWLFkR,0.516,0.768,9.0,-4.964,1.0,0.0362,0.00852,8.49e-06,0.136,0.204,115.005,audio_features,46bkeaB7DA45q7PdKWLFkR,spotify:track:46bkeaB7DA45q7PdKWLFkR,https://api.spotify.com/v1/tracks/46bkeaB7DA45q7PdKWLFkR,https://api.spotify.com/v1/audio-analysis/46bkeaB7DA45q7PdKWLFkR,241427.0,4.0
686,4149,2020-09-19 12:23,Lana Del Rey,Young And Beautiful,236053,8,2nMeu6UenVvwUktBCpLMK9,0.324,0.416,11.0,-8.92,0.0,0.0368,0.262,3.69e-05,0.11,0.151,113.986,audio_features,2nMeu6UenVvwUktBCpLMK9,spotify:track:2nMeu6UenVvwUktBCpLMK9,https://api.spotify.com/v1/tracks/2nMeu6UenVvwUktBCpLMK9,https://api.spotify.com/v1/audio-analysis/2nMeu6UenVvwUktBCpLMK9,236053.0,4.0
687,4166,2020-09-20 05:57,Coldplay,Magic - Live in Buenos Aires,0,6,6EqxH0njjZuuI3gFZN3Z1o,0.474,0.836,9.0,-6.547,1.0,0.0618,0.0162,0.381,0.748,0.479,95.544,audio_features,6EqxH0njjZuuI3gFZN3Z1o,spotify:track:6EqxH0njjZuuI3gFZN3Z1o,https://api.spotify.com/v1/tracks/6EqxH0njjZuuI3gFZN3Z1o,https://api.spotify.com/v1/audio-analysis/6EqxH0njjZuuI3gFZN3Z1o,285840.0,4.0
688,4167,2020-09-20 05:57,Coldplay,Always in My Head - Live in Buenos Aires,37738,6,0oAchaVoTWj6lXTR6f2dSU,0.46,0.771,5.0,-7.872,1.0,0.0314,0.00157,0.827,0.975,0.147,97.555,audio_features,0oAchaVoTWj6lXTR6f2dSU,spotify:track:0oAchaVoTWj6lXTR6f2dSU,https://api.spotify.com/v1/tracks/0oAchaVoTWj6lXTR6f2dSU,https://api.spotify.com/v1/audio-analysis/0oAchaVoTWj6lXTR6f2dSU,221200.0,3.0
689,4168,2020-09-20 05:57,Coldplay,Everglow - Live in Buenos Aires,0,6,4U5Cr41d1K6s48GAndvCdM,0.292,0.434,4.0,-8.881,1.0,0.033,0.711,0.000205,0.383,0.234,154.04,audio_features,4U5Cr41d1K6s48GAndvCdM,spotify:track:4U5Cr41d1K6s48GAndvCdM,https://api.spotify.com/v1/tracks/4U5Cr41d1K6s48GAndvCdM,https://api.spotify.com/v1/audio-analysis/4U5Cr41d1K6s48GAndvCdM,295373.0,4.0
690,4295,2020-09-22 10:44,Sia,Cheap Thrills (feat. Sean Paul),224813,16,6b3b7lILUJqXcp6w9wNQSm,0.592,0.8,6.0,-4.931,0.0,0.215,0.0561,2.01e-06,0.0775,0.728,89.972,audio_features,6b3b7lILUJqXcp6w9wNQSm,spotify:track:6b3b7lILUJqXcp6w9wNQSm,https://api.spotify.com/v1/tracks/6b3b7lILUJqXcp6w9wNQSm,https://api.spotify.com/v1/audio-analysis/6b3b7lILUJqXcp6w9wNQSm,224813.0,4.0
691,4296,2020-09-22 10:48,Flo Rida,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",224258,10,2S5LNtRVRPbXk01yRQ14sZ,0.854,0.766,9.0,-4.697,0.0,0.141,0.0242,0.0,0.0793,0.784,118.004,audio_features,2S5LNtRVRPbXk01yRQ14sZ,spotify:track:2S5LNtRVRPbXk01yRQ14sZ,https://api.spotify.com/v1/tracks/2S5LNtRVRPbXk01yRQ14sZ,https://api.spotify.com/v1/audio-analysis/2S5LNtRVRPbXk01yRQ14sZ,224258.0,4.0
692,4297,2020-09-22 10:52,Avicii,Wake Me Up,247426,10,0nrRP2bk19rLc0orkWPQk2,0.532,0.783,2.0,-5.697,1.0,0.0523,0.0038,0.0012,0.161,0.643,124.08,audio_features,0nrRP2bk19rLc0orkWPQk2,spotify:track:0nrRP2bk19rLc0orkWPQk2,https://api.spotify.com/v1/tracks/0nrRP2bk19rLc0orkWPQk2,https://api.spotify.com/v1/audio-analysis/0nrRP2bk19rLc0orkWPQk2,247427.0,4.0
693,4302,2020-09-22 11:11,Nico & Vinz,Am I Wrong,245866,6,1fidCEsYlaVE3pHwKCvpFZ,0.729,0.675,8.0,-6.003,1.0,0.0312,0.175,1.58e-06,0.55,0.779,119.968,audio_features,1fidCEsYlaVE3pHwKCvpFZ,spotify:track:1fidCEsYlaVE3pHwKCvpFZ,https://api.spotify.com/v1/tracks/1fidCEsYlaVE3pHwKCvpFZ,https://api.spotify.com/v1/audio-analysis/1fidCEsYlaVE3pHwKCvpFZ,245867.0,4.0
694,4311,2020-09-22 11:39,Coldplay,Hymn for the Weekend,258826,14,49a2ZuZEp5RP9vyOKfWvKe,0.491,0.693,0.0,-6.487,0.0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,audio_features,49a2ZuZEp5RP9vyOKfWvKe,spotify:track:49a2ZuZEp5RP9vyOKfWvKe,https://api.spotify.com/v1/tracks/49a2ZuZEp5RP9vyOKfWvKe,https://api.spotify.com/v1/audio-analysis/49a2ZuZEp5RP9vyOKfWvKe,258267.0,4.0
695,4359,2020-09-22 13:53,Pharrell Williams,"Happy - From ""Despicable Me 2""",2218,7,60nZcImufyMA1MKQY3dcCH,0.647,0.822,5.0,-4.662,0.0,0.183,0.219,0.0,0.0908,0.962,160.019,audio_features,60nZcImufyMA1MKQY3dcCH,spotify:track:60nZcImufyMA1MKQY3dcCH,https://api.spotify.com/v1/tracks/60nZcImufyMA1MKQY3dcCH,https://api.spotify.com/v1/audio-analysis/60nZcImufyMA1MKQY3dcCH,232720.0,4.0
696,4423,2020-09-22 15:02,Lilly Wood and The Prick,Prayer in C - Robin Schulz Radio Edit,2368,6,5fnA9mkIfScSqHIpeDyvck,0.763,0.875,9.0,-5.797,0.0,0.0262,0.024,5.41e-06,0.599,0.8,123.013,audio_features,5fnA9mkIfScSqHIpeDyvck,spotify:track:5fnA9mkIfScSqHIpeDyvck,https://api.spotify.com/v1/tracks/5fnA9mkIfScSqHIpeDyvck,https://api.spotify.com/v1/audio-analysis/5fnA9mkIfScSqHIpeDyvck,189413.0,4.0
697,4424,2020-09-22 15:02,Iggy Azalea,Work,2602,17,3yx6eryOZgO54bt3B671cn,0.699,0.804,7.0,-4.898,1.0,0.144,0.0631,0.0,0.414,0.491,140.012,audio_features,3yx6eryOZgO54bt3B671cn,spotify:track:3yx6eryOZgO54bt3B671cn,https://api.spotify.com/v1/tracks/3yx6eryOZgO54bt3B671cn,https://api.spotify.com/v1/audio-analysis/3yx6eryOZgO54bt3B671cn,223197.0,4.0
698,4430,2020-09-22 15:02,Baauer,One Touch,1855,7,3zBWN2RILlV8RshkKvQsW8,0.733,0.547,6.0,-7.79,0.0,0.0776,0.0309,0.0,0.0882,0.268,96.056,audio_features,3zBWN2RILlV8RshkKvQsW8,spotify:track:3zBWN2RILlV8RshkKvQsW8,https://api.spotify.com/v1/tracks/3zBWN2RILlV8RshkKvQsW8,https://api.spotify.com/v1/audio-analysis/3zBWN2RILlV8RshkKvQsW8,215000.0,4.0
699,4431,2020-09-22 15:02,P!nk,Just Give Me a Reason (feat. Nate Ruess),1962,6,1mKXFLRA179hdOWQBwUk9e,0.778,0.547,2.0,-7.273,1.0,0.0489,0.346,0.000302,0.132,0.441,95.002,audio_features,1mKXFLRA179hdOWQBwUk9e,spotify:track:1mKXFLRA179hdOWQBwUk9e,https://api.spotify.com/v1/tracks/1mKXFLRA179hdOWQBwUk9e,https://api.spotify.com/v1/audio-analysis/1mKXFLRA179hdOWQBwUk9e,242733.0,4.0
700,4437,2020-09-22 17:28,Muse,Psycho,316717,21,383QXk8nb2YrARMUwDdjQS,0.555,0.883,2.0,-3.426,1.0,0.0341,0.00114,0.041,0.868,0.507,125.02,audio_features,383QXk8nb2YrARMUwDdjQS,spotify:track:383QXk8nb2YrARMUwDdjQS,https://api.spotify.com/v1/tracks/383QXk8nb2YrARMUwDdjQS,https://api.spotify.com/v1/audio-analysis/383QXk8nb2YrARMUwDdjQS,316718.0,4.0
701,4566,2020-09-24 07:47,Muse,New Born,328085,16,6KR9NaynH8bF9w727wKQBL,0.238,0.932,4.0,-5.809,1.0,0.0912,0.00326,0.298,0.114,0.186,150.899,audio_features,6KR9NaynH8bF9w727wKQBL,spotify:track:6KR9NaynH8bF9w727wKQBL,https://api.spotify.com/v1/tracks/6KR9NaynH8bF9w727wKQBL,https://api.spotify.com/v1/audio-analysis/6KR9NaynH8bF9w727wKQBL,363267.0,4.0
